#function_name function_calls
tsi108_init_phy 2
cops_module_init 2
mlx4_en_get_rxfh_indir_size 2
hermes_plug_pdi 2
mac80211_hwsim_testmode_cmd 2
mac_update_statistics 2
store_fatal_error 2
prism2_pccard_genesis_reset 2
b43legacy_op_stop 2
b43_nphy_tables_init 2
smsc9420_ethtool_get_settings 2
cxgb4vf_get_regs_len 2
ath6kl_cfg80211_join_ibss 2
__atomic_dec_ifmoe 2
emac_rx_disable_async 2
emac_get_regs_len 2
jme_suspend 2
nv_napi_poll 2
remove_counter_ok 2
__niu_fastpath_interrupt 2
macvtap_alloc_skb 2
vnic_dev_enable_wait 2
w90p910_check_link 2
rtl92s_phy_rf_config 2
wl1271_bss_info_changed_sta 2
getPhyType 2
qlcnic_get_drvinfo 2
hdlcdrv_send_packet 2
ethoc_mdio_write 2
pcicore_sleep 2
ath6kl_sdio_resume 2
brcmf_sendpkt 2
netxen_napi_add 2
bond_mc_add 2
wl1271_ap_init_deauth_template 2
sky2_get_strings 2
stmmac_pltfr_suspend 2
s2io_ethtool_get_regs_len 2
qlcnic_validate_max_rss 2
average_init 2
jme_pcc_tasklet 2
nv_do_rx_refill 2
b43_phy_initb5 2
via_ircc_cleanup 2
be16_to_cpu_n 2
bna_mcam_mod_uninit 2
build_wep_mib 2
at91ether_remove 2
sh_irda_get_rcv_length 2
cpmac_init 2
il4965_rate_control_register 2
wlc_phy_bphy_init_nphy 2
mwifiex_update_bss_desc_with_ie 2
ar9160_hw_compute_pll_control 2
fs_enet_fec_mii_reset 2
rtl8169_ioctl 2
qlcnic_sysfs_clear_port_stats 2
smc_release_datacs 2
prism2_ioctl_siwnickn 2
iwl_get_idle_rx_chain_count 2
prism54_translate_bss 2
mal_register_commac 2
b43_aphy_op_software_rfkill 2
nx_fw_cmd_create_tx_ctx 2
pasemi_mac_setup_tx_resources 2
be_tx_compl_clean 2
__mdio_read 2
i2400ms_debugfs_add 2
rt73usb_rfkill_poll 2
efx_ethtool_get_drvinfo 2
enh_desc_get_tx_status 2
read_file_stations 2
bnx2x_period_task 2
vmxnet3_get_drvinfo 2
atl1c_tso_csum 2
sh_sir_irq 2
_rtl92cu_init_chipT_queue_priority 2
macsonic_interrupt 2
efx_filter_count_rx_used 2
de_init_one 2
baycom_set_mac_address 2
wlc_phy_stf_chain_init 2
p54_set_tim 2
pegasus_start_xmit 2
carl9170_mac_reset 2
t4_intr_intx 2
smsc9420_exit_module 2
dm9000_outblk_8bit 2
ath6kl_wmi_del_wow_pattern_cmd 2
ixgbe_set_ringparam 2
be_cmd_txq_create 2
iwm_ntf_calib_cfg 2
cfspi_init_module 2
cpmac_dump_regs 2
mwifiex_cleanup_sdio 2
ath6kl_wmi_rx_action_event_rx 2
bnx2x_mdio_read 2
i2400mu_post_reset 2
fsl_pq_local_mdio_read 2
wlc_phy_txpower_recalc_target_lcnphy 2
igb_spoof_check 2
tile_net_get_stats 2
atl1_inc_smb 2
mlx4_errno_to_status 2
plip_setup 2
orinoco_set_wiphy_params 2
ath6kl_sdio_suspend 2
mwifiex_pcie_process_recv_data 2
cp_change_mtu 2
do_rte_write_rpl 2
bond_fix_features 2
qec_sbus_probe 2
set_formac_addr 2
wl1251_fetch_nvs 2
ar9003_hw_antdiv_comb_conf_get 2
ath_lnaconf_alt_good_scan 2
carl9170_dbg_message 2
emac_rx_sg_append 2
pxa_irda_hard_xmit 2
ipw_wdev_init 2
bna_rx_mod_fail 2
atl1e_set_features 2
tun_cleanup 2
parse_mpdudensity 2
jme_restart_an 2
brcms_c_gpio_init 2
sc92031_ethtool_set_wol 2
remove_mtt_ok 2
gelic_wl_event_worker 2
ltq_etop_tx_timeout 2
ath9k_hw_apply_gpio_override 2
emac_resize_rx_ring 2
xcvr_init_10g_mrvl88x2011 2
prism2_stats_proc_read 2
mlx4_get_ownership 2
ath6kl_bgscan_int_write 2
skge_device_event 2
niu_get_nfc 2
rtl8139_get_regs_len 2
enic_process_get_pp_request 2
get_csr_string 2
rtl8150_open 2
qlcnic_init_module 2
efx_ethtool_get_msglevel 2
mcs_wrap_mir_skb 2
b43_nphy_get_gain_ctl_workaround_ent 2
lpphy_start_tx_tone 2
wl1271_op_ampdu_action 2
ath_beacon_config_ap 2
p54u_suspend 2
b44_set_wol 2
xirc2ps_config_modem 2
bnx2x_dcbnl_get_featcfg 2
vpd_macaddress_get 2
record_rx_errors 2
bnx2x_reg_rd_ind 2
pch_can_rx_normal 2
fsl_pq_mdio_probe 2
ks959_net_close 2
ipw_set_random_seed 2
t4_os_portmod_changed 2
ipxotp_read_region 2
b43_phy_lcn_op_allocate 2
dscc4_loopback_setting 2
gem_nway_reset 2
ipw2100_tx_allocate 2
handle_trace_pkt 2
carl9170_init_mac 2
free_skb_rx_queue 2
init_tc574 2
cfm_get_mac_input 2
orinoco_cs_config_check 2
sky2_autoneg_done 2
ethoc_init_ring 2
_rtl92cu_hal_customized_behavior 2
read_cal_int_tables 2
_rtl92s_firmwareheader_priveupdate 2
rt2500pci_init_registers 2
nx_get_bootld_offs 2
ipw_system_config 2
atmel_set_rts 2
cxgb4vf_pci_shutdown 2
cas_check_pci_invariants 2
igb_check_lbtest_frame 2
rtl8169_phy_timer 2
ath9k_hw_compute_pll_control 2
igb_tx_map 2
be_async_link_state_process 2
__bnx2x_get_regs_len 2
mlx4_slave_cmd 2
amd8111e_calc_coalesce 2
get_tx_next_prio 2
broadcom_init 2
rtl92d_download_fw 2
bonding_show_ad_partner_mac 2
bnx2x_mcast_get_rx_tx_flag 2
bna_ioceth_init 2
aq100x_intr_enable 2
wlc_phy_clk_bwbits 2
hecc_write_lam 2
sky2_set_settings 2
b43legacy_nrssi_mem_update 2
hme_sbus_probe 2
bnx2_init_all_rx_contexts 2
qlcnic_set_function_modes 2
ixgb_get_ee_pba_number 2
cxgb4vf_fix_features 2
mwifiex_cmd_802_11_snmp_mib 2
tscan1_remove 2
interfaces_stop 2
rndis_wlan_get_caps 2
niu_get_stats 2
new_memcpy_toio 2
ath9k_hif_usb_init 2
hostap_update_rates 2
il4965_set_pwr_vmain 2
niu_pci_remove_one 2
dm9000_set_eeprom 2
be_POST_stage_get 2
zd1211b_hw_reset_phy 2
greth_hash_get_index 2
mwl8k_get_stats 2
sh_eth_set_rate_giga 2
cp_remove_one 2
brcms_dpc 2
niu_set_max_burst 2
sdla_activate 2
kvaser_pci_exit 2
iwl_force_rf_reset 2
carl9170_get_queued_skb 2
ptt_on 2
ath5k_get_tsf 2
ftmac100_tx_clean_pointer_advance 2
vxge_hw_device_getpause_data 2
fs_enet_open 2
b43_gphy_op_software_rfkill 2
rtl92cu_phy_rf6052_set_cck_txpower 2
ixgbe_suspend 2
sis900_nway_reset 2
NS8390p_cleanup_module 2
islpci_monitor_rx 2
prism54_set_encodeext 2
tc574_resume 2
dm9000_poll_controller 2
ath6kl_connect_event 2
bnx2x_8481_config_init 2
ql_is_auto_cfg 2
b43_wa_mixedsignal 2
iwl_trans_pcie_tx_start 2
smc_drv_resume 2
bnx2x_get_port_hwinfo 2
cas_init_one 2
init_rbc 2
ems_pcmcia_init 2
rtl92de_read_eeprom_info 2
cas_poll 2
ndesc_set_rx_owner 2
mlx4_en_test_registers 2
ql_mii_setup 2
bcm5482_config_init 2
carl9170_usb_send_rx_irq_urb 2
i2400mu_rx_size_maybe_shrink 2
dfx_outl 2
wl1271_boot_upload_firmware_chunk 2
ql_update_ring_coalescing 2
exit_nic 2
mlx4_en_do_get_stats 2
temac_start_xmit_done 2
uli526x_init_module 2
wl12xx_config_vif 2
zd_rf_clear 2
gfar_check_rx_parser_mode 2
wl1271_event_process 2
rt2500pci_config_filter 2
t4vf_wait_dev_ready 2
zd_reg2alpha2 2
wl1251_sdio_probe 2
rtl92c_dm_cck_packet_detection_thresh 2
ks8842_read_mac_addr 2
carl9170_fw_verify_descs 2
srq_free_res 2
mcp2120_sir_init 2
ray_set_mode 2
iwl_apm_stop_master 2
cycx_drv_init 2
virtnet_remove 2
ath5k_ahb_exit 2
netxen_nic_pci_mem_write_2M 2
fflp_errors_enable 2
dm9000_stop 2
rtl8169_set_speed_xmii 2
airo_set_mode 2
b43legacy_op_bss_info_changed 2
cas_remove_one 2
ath5k_hw_to_driver_rix 2
rt2500usb_write_beacon 2
carl9170_op_get_tsf 2
usbpn_setup 2
ath_tx_aggr_start 2
if_spi_suspend 2
par96_interrupt 2
brcmf_netdev_start_xmit 2
tc589_resume 2
bnx2_get_pauseparam 2
efx_nic_probe_tx 2
gem_mdio_link_not_up 2
ath6kl_wmi_set_rx_frame_format_cmd 2
_brcmf_set_mac_address 2
xgmac_free_dma_desc_rings 2
efx_nic_init_rx 2
ixgbe_get_settings 2
b43legacy_antenna_to_phyctl 2
netx_eth_init 2
stmmac_get_pauseparam 2
smc911x_ethtool_getmsglevel 2
sierra_net_parse_lsi 2
esd_usb2_rx_event 2
loopback_setup 2
i2400mu_debugfs_add 2
il4965_init_hw_rates 2
bnx2_5708_serdes_timer 2
mwifiex_deauthenticate_infra 2
ioc3_remove_one 2
dnet_mdio_reset 2
get_info_element_string 2
dfx_init 2
hss_remove_one 2
ixgbe_dcbnl_set_pg_bwg_cfg_rx 2
mv88e6060_setup_port 2
b44_tx_timeout 2
next_eqe_sw 2
myri10ge_get_strings 2
mlx4_FREE_RES_wrapper 2
yellowfin_cleanup 2
b43_phy_ht_op_recalc_txpower 2
ax_mii_init 2
update_linkspeed_register 2
efx_remove_interrupts 2
au1k_irda_stop 2
mlx4_en_set_pauseparam 2
bnad_module_exit 2
brcmf_sdio_ai_iscoreup 2
bfa_msgq_cmdq_attach 2
isr_indicate_rf_kill 2
wl1271_op_cancel_hw_scan 2
il4965_set_wep_dynamic_key_info 2
emac_ethtool_nway_reset 2
sdla_cpuspeed 2
wl12xx_irq_update_links_status 2
rtl92se_enable_hw_security_config 2
iwm_eeprom_fat_channels 2
atl1c_get_drvinfo 2
mlx4_WRITE_MTT_wrapper 2
macvlan_queue_xmit 2
rt2800usb_get_tx_data_len 2
ipw_wx_get_essid 2
rtl8169_get_regs_len 2
ixgb_set_ringparam 2
rtl_xmii_ioctl 2
rt2800usb_validate_eeprom 2
isl_upload_firmware 2
octeon_mgmt_get_drvinfo 2
kvaser_pci_init_one 2
wl1271_select_queue 2
iwl_dbg_log_tx_data_frame 2
wlc_phy_cal_init_nphy 2
ath5k_beacon_setup 2
dnet_init_hw 2
ath6kl_wmi_remain_on_chnl_cmd 2
sky2_set_msglevel 2
b43legacy_get_txgain_dac 2
bnx2x_initial_phy_init 2
korina_chain_dma 2
start_pcm_timer0 2
pegasus_tx_timeout 2
cxgb4vf_get_ethtool_stats 2
team_port_list_del_port 2
bnx2x_dcbnl_get_numtcs 2
netxen_check_health 2
qlcnic_free_sds_rings 2
dma_bufcfg 2
il_set_power 2
ar9003_hw_attach_phy_ops 2
at91ether_ioctl 2
bonding_show_mii_status 2
cxgb4vf_open 2
make_tx_wrbs 2
mlx4_en_vlan_rx_kill_vid 2
jme_clear_ghc_reset 2
il4965_tfd_tb_get_addr 2
mwifiex_cmd_pcie_host_spec 2
ipddp_cleanup_module 2
bnx2x_dcbnl_set_all 2
bnx2x_hc_int_enable 2
bnx2x_warpcore_set_20G_KR2 2
iwl_power_build_cmd 2
get_ax88190 2
rtl8187_rx_cb 2
bcom_phy_init 2
b43_nphy_op_prepare_structs 2
r6040_close 2
tscan1_exit 2
slvl_cleanup_module 2
cpmac_dump_all_desc 2
niu_set_mac_addr 2
zd_chip_init_hw 2
bnx2x_8073_read_status 2
il_power_sleep_cam_cmd 2
ks8851_net_ioctl 2
genesis_init 2
virtnet_vlan_rx_kill_vid 2
alloc_mpt_tr 2
com20020pci_init 2
iwl_calib_free_results 2
sfe4001_fini 2
islpci_eth_cleanup_transmit 2
mwifiex_send_delba 2
bnx2x_int_mem_test 2
iwlagn_mac_testmode_dump 2
brcmf_sdcard_intr_reg 2
mwifiex_reg_read 2
airo_set_nick 2
bnx2_test_nvram 2
prism2_ioctl_giwsens 2
mipsnet_device_remove 2
ath6kl_wmi_get_pmkid_list_event_rx 2
ipw2100_set_key_index 2
rt61pci_get_firmware_name 2
bnx2x_set_ringparam 2
xennet_maybe_wake_tx 2
deflate_cleanup 2
atl2_clear_phy_int 2
il3945_show_filter_flags 2
stmmac_has_work 2
brcms_c_write_mhf 2
brcmf_proto_hdrpush 2
brcms_c_set_nmode 2
ath9k_hw_ar9287_get_eeprom_rev 2
bnx2x_warpcore_read_status 2
efx_filter_equal 2
b43_destroy_pioqueue_tx 2
rtl92c_bt_ant_isolation 2
hso_wait_modem_status 2
ftmac100_tx_complete_packet 2
rio_remove1 2
m88e1149_config_init 2
wl1251_irq_work 2
bond_create_slave_symlinks 2
bna_rxf_mcmac_get 2
tun_recvmsg 2
ugeth_quiesce 2
au1000_enable_rx_tx 2
mv88e6123_61_65_switch_reset 2
mwl8k_cmd_encryption_set_key 2
bcm_enet_set_pauseparam 2
tc35815_mac_match 2
brcmf_c_arp_offload_set 2
softing_clr_reset_dpram 2
ar9003_hw_mark_phy_inactive 2
find_wldev_for_phymode 2
rtl92c_dm_txpower_tracking_directcall 2
write_file_regval 2
do_s2io_restore_unicast_mc 2
mcs7830_async_cmd_callback 2
mwifiex_pcie_event_complete 2
b43_radio_core_calibration_value 2
cfhsi_init_module 2
wanxl_attach 2
mac_to_intf 2
e100_adjust_adaptive_ifs 2
rtl8139_tx_interrupt 2
rtl_op_get_tsf 2
cxgb3_free_atid 2
efx_end_loopback 2
ql_petbi_reset_ex 2
__ath6kl_cfg80211_resume 2
il4965_show_temperature 2
bnx2x_func_stop 2
rionet_init 2
mcs_wrap_fir_skb 2
pptp_connect 2
netx_eth_set_multicast_list 2
rt2400pci_toggle_irq 2
t4_sge_alloc_ctrl_txq 2
sky2_skb_rx 2
vnet_get_drvinfo 2
ksz884x_cleanup_module 2
brcms_c_setband_inact 2
rt73usb_check_firmware 2
carl9170_led_update 2
e1000_set_es2lan_mac_loopback 2
ath6kl_wmi_add_wow_pattern_cmd 2
mwl8k_prepare_multicast 2
netx_eth_open 2
gpio_power_read 2
qlcnic_sysfs_get_port_stats 2
if_cs_send_cmd 2
pvc_setup 2
cnic_copy_ulp_stats 2
ar9002_hw_set_nf_limits 2
wl1251_acx_beacon_filter_table 2
fflp_reset 2
tun_get_socket 2
iwl_pci_resume 2
rxq_refill_timer_wrapper 2
vmxnet3_TxDescToLe 2
atmel_cleanup_module 2
b43legacy_op_remove_interface 2
qlcnic_napi_add 2
ar9003_hw_set_nf_limits 2
brcms_ops_sw_scan_start 2
il4965_rs_rate_init_stub 2
t1_espi_intr_enable 2
ixgbe_rx_hash 2
bnx2x_dcbx_read_shmem_remote_mib 2
il4965_get_ra_sta_id 2
qlcnic_free_irq 2
option_setup 2
ath6kl_wmi_get_roam_tbl_cmd 2
qlcnic_attach_func 2
b43_ssb_probe 2
bfin_sir_ioctl 2
bcm4320a_early_init 2
pcnet32_get_msglevel 2
brcmf_notify_roaming_status 2
rt2500usb_config_ant 2
pasemi_mac_close 2
bnx2x_raw_check_pending 2
smc911x_drv_remove 2
efx_test_interrupts 2
nx_set_dma_mask 2
il4965_bg_restart 2
memcpyw 2
sis900_set_settings 2
ks8851_set_rx_mode 2
qlcnic_set_led 2
cas_alloc_rx_desc 2
hso_serial_chars_in_buffer 2
wlapi_bmac_write_template_ram 2
ar9003_hw_set_radar_params 2
ath6kl_bmi_set_app_start 2
niu_open 2
pegasus_set_settings 2
fr_lmi_nextseq 2
tg3_fix_features 2
set_flash 2
fst_intr_rx 2
brcms_c_timers_init 2
if_sdio_exit_module 2
rtl8139_init_one 2
ultramca_init_module 2
orinoco_ioctl_getport3 2
link_led_handler 2
_rt2500usb_register_write 2
wlc_lcnphy_set_rx_gain_by_distribution 2
wlc_phy_init_nphy 2
vnic_dev_notify_setcmd 2
ath_regd_is_eeprom_valid 2
ip175c_config_aneg 2
send_eject_command 2
igb_update_mng_vlan 2
b43_bus_ssb_write16 2
nx_get_fw_offs 2
zd1211b_al2230_switch_radio_on 2
print_fw_id 2
rt2800_wait_bbp_ready 2
atl2_check_link 2
bna_enet_disable 2
mlx4_en_remove 2
netxen_sysfs_read_crb 2
b43legacy_one_core_attach 2
op64_tx_resume 2
b43_calc_loopback_gain 2
pegasus_open 2
brcms_c_antsel_cfgupd 2
ehea_get_strings 2
ftgmac100_adjust_link 2
au1k_irda_unload 2
new_steering_entry 2
mv88e1xxx_interrupt_enable 2
ptp_dp83640_settime 2
hif_usb_stop 2
ixgbe_select_queue 2
sl_encaps 2
il4965_set_ccmp_dynamic_key_info 2
ql_asic_reset_work 2
b43legacy_rng_exit 2
depca_isa_remove 2
catc_ctrl_done 2
de_exit 2
mlx4_free_icm_coherent 2
mlx4_en_init_rx_desc 2
e1000_pcix_set_mmrbc 2
meth_remove 2
xennet_release_rx_bufs 2
lbs_ethtool_get_drvinfo 2
bpq_ioctl 2
pppox_init 2
etrax_init_module 2
sja1000_probe_chip 2
bna_bfi_bw_update_aen 2
pxa_irda_stop 2
alloc_srq_tr 2
ath9k_htc_choose_set_bssid 2
carl9170_usb_tasklet 2
vlan_entry_set_parity 2
stmmac_config 2
niu_set_tcam_key 2
uec_configure_serdes 2
bfin_sir_dma_tx_int 2
tx_le_req 2
ks_get_drvinfo 2
rt2500usb_get_tx_data_len 2
rtl8169_tso_csum 2
iwm_cfg80211_get_station 2
enic_set_rsskey 2
bnx2x_check_blocks_with_parity0 2
ether1_init_2 2
brcmf_bus_detach 2
ibmlana_init_module 2
ftgmac100_tx_clean_pointer_advance 2
ath_mci_buf_free 2
atl1c_mdio_write 2
b43_phy_lcn_op_software_rfkill 2
b43legacy_wireless_init 2
rt2400pci_eepromregister_write 2
falcon_init_rx_cfg 2
orinoco_ioctl_set_mlme 2
il4965_check_abort_status 2
gfar_set_hash_opts 2
qlcnic_pci_mem_read_2M 2
mwl8k_shutdown 2
ep93xx_alloc_buffers 2
rx_refill_atomic 2
wanxl_pci_init_one 2
orinoco_ioctl_setpower 2
fst_tx_config 2
netxen_get_intr_coalesce 2
ath6kl_wmi_relinquish_implicit_pstream_credits 2
ath6kl_sdio_pm_resume 2
ath6kl_cfg80211_del_iface 2
dm9000_show_carrier 2
zd_calc_tx_length_us 2
ethoc_stop 2
lxt970_config_init 2
ltpc_cleanup 2
nv_release_txskb 2
_rtl92de_efuse_update_chip_version 2
ath_node_attach 2
bna_tx_cleanup_complete 2
sis190_map_to_asic 2
wl1271_build_qos_null_data 2
infer_hw_params 2
bnx2_alloc_tx_mem 2
mscan_start_xmit 2
is_whitelisted 2
atmel_init_module 2
ai_detach 2
carl9170_reg_notifier 2
t3_link_fault 2
rtl8169_tbi_reset_enable 2
nv_set_settings 2
efx_ethtool_nway_reset 2
il4965_hw_tx_queue_init 2
pcnet32_cleanup_module 2
gfar_vlan_mode 2
rtl8169_tx_interrupt 2
b43_nrssi_hw_write 2
init_axnet_cs 2
wl1271_ap_init_hwenc 2
vmxnet3_acquire_msix_vectors 2
smc911x_ethtool_geteeprom_len 2
pch_can_get_berr_counter 2
get_hw_qnum 2
_rtl_usb_tx_preprocess 2
gem_set_wol 2
meth_ioctl 2
rt2x00pci_alloc_queue_dma 2
sl_lock 2
enc28j60_set_settings 2
ehea_restart_qps 2
wl1271_acx_cca_threshold 2
prism2_ioctl_priv_writemif 2
smsc911x_request_resources 2
ixgbe_vf_configuration 2
lbs_cfg_scan 2
bnx2x_ets_bw_limit_common 2
spider_net_ethtool_get_msglevel 2
brcms_c_channel_set_chanspec 2
p54_set_groupfilter 2
b43_aphy_op_write 2
lbs_wrrf_write 2
__set_item 2
rt2800_config_ht_opmode 2
ipw_wx_get_preamble 2
brcms_c_tbtt 2
b43_print_driverinfo 2
tg3_rx_prodring_alloc 2
xm_link_timer 2
qp_get_scqn 2
rt2800soc_probe 2
pasemi_mac_set_rx_mode 2
rndis_wlan_pmkid_cand_list_indication 2
niu_reset_buffers 2
spectrum_cs_config_check 2
ugeth_restart_rx 2
bna_tx_fail 2
il4965_prepare_legacy_sensitivity_tbl 2
ath9k_hw_ar9300_get_spur_channel 2
is_rate_ht40 2
atl1c_set_features 2
hso_get_count 2
ixgbe_setup_desc_rings 2
ftgmac100_rx_locate_first_segment 2
pxa168_eth_recalc_skb_size 2
ath9k_init_debug 2
read_file_ani 2
mwifiex_cmd_append_generic_ie 2
nv_remove 2
ftgmac100_probe 2
tile_net_deregister 2
hwsim_clear_sta_magic 2
b43legacy_dma_set_mask 2
orinoco_ioctl_setibssport 2
airo_get_aplist 2
wl12xx_cmd_start_fwlog 2
ql_dump_intr_states 2
prism2_ioctl_mlme 2
prism2_ioctl_siwrate 2
add_recvbuf_small 2
ath9k_conf_tx 2
ar9300_eeprom_restore_flash 2
ath9k_remove_interface 2
is_equal_num 2
cnic_cm_update_pg 2
com90io_exit 2
brcms_b_antsel_set 2
gelic_wl_get_nick 2
sc92031_resume 2
emac_wait_deps 2
rtl_swlps_rf_sleep 2
pxa168_eth_int_handler 2
bnx2x_raw_clear_pending 2
netxen_nic_get_pauseparam 2
bond_xmit_hash_policy_l23 2
carl9170_rx_phy_status 2
dma_txreclaim 2
open_file_registers 2
bnx2x_attn_int_deasserted3 2
bnx2x_bmac1_enable 2
eeh_slot_reset 2
et1011c_config_aneg 2
atl2_spi_read 2
eq_get_mtt_size 2
mcs7830_ioctl 2
ep93xx_get_link 2
ixgb_fix_features 2
ar9003_tx_gain_table_mode1 2
rt2x00usb_interrupt_txdone 2
bnx2x_handle_module_detect_int 2
wanxl_cleanup_module 2
smc_get_drvinfo 2
qlcnic_set_default_offload_settings 2
sh_eth_chip_reset_giga 2
ftmac100_txdes_set_skb 2
stmmac_enable_irq 2
bnx2_change_mac_addr 2
bnx2x_init_dev 2
collect_netdev_uc_list_addrs 2
igbvf_print_device_info 2
prism54_get_frag 2
b43_nphy_pmu_spur_avoid 2
ath6kl_del_beacon 2
bonding_store_queue_id 2
greth_disable_tx 2
mv88e6060_init 2
qlcnic_sysfs_get_esw_stats 2
x25_xmit 2
ath5k_get_survey 2
wl1271_ap_hw_init_post_mem 2
ixgbe_ndo_set_vf_vlan 2
cycx_drv_cleanup 2
prism2_infdrop 2
ixgbe_ndo_get_vf_config 2
b43_bus_bcma_write16 2
shm16read__write_file 2
ixp4xx_get_drvinfo 2
skge_get_regs_len 2
etherh_get_settings 2
ks8842_tx_timeout_work 2
de_tx_timeout 2
tc35815_free_queues 2
bond_debug_rlb_hash_open 2
wl1251_rx_status 2
rtl92d_dm_cck_packet_detection_thresh 2
iwm_ntf_wifi_if_wrapper 2
b43_leds_init 2
zd_op_configure_filter 2
m88e1111_init 2
pm3393_interrupt_disable 2
niu_nway_reset 2
skge_rx_stop 2
ath6kl_txpwr_rx_evt 2
falcon_mdio_read 2
wlc_phy_restorecal_nphy 2
igbvf_has_link 2
_rtl92ce_read_adapter_info 2
wl1251_sdio_disable_irq 2
wl1271_acx_bcn_dtim_options 2
ath6kl_wmi_set_roam_lrssi_cmd 2
writereg_io 2
bnad_get_pauseparam 2
tun_sock_destruct 2
ne2_procinfo 2
mwifiex_is_tx_ba_stream_ptr_valid 2
set_page_ext 2
octeon_mgmt_disable_rx_irq 2
falcon_mtd_erase 2
ath9k_wmi_cmd_issue 2
ipw2100_wx_reset 2
b43_bus_dev_bcma_init 2
tg3_phy_reset_chanpat 2
sa1100_irda_txdma_irq 2
rtl8139_get_ethtool_stats 2
ican3_shutdown_module 2
ath_tx_edma_init 2
bnx2x_7101_read_status 2
il4965_send_rxon_assoc 2
rt2400pci_set_device_state 2
il3945_remove_static_key 2
add_net_device 2
jme_enable_rx_engine 2
tun_init 2
ath9k_hw_set_ar9287_power_per_rate_table 2
sis190_mii_probe_88e1111_fixup 2
be_vlan_rem_vid 2
sfx7101_link_ok 2
carl9170_op_stop 2
prism54_set_freq 2
ixgb_set_phys_id 2
il4965_mac_ampdu_action 2
mwifiex_set_rts 2
ath9k_hif_usb_reboot 2
rtl_op_sta_notify 2
ftgmac100_tx_pointer_advance 2
xgmac_set_features 2
rt2800pci_start_queue 2
ipw_wpa_set_auth_algs 2
zmii_set_speed 2
abyss_detach 2
ath_tx_init 2
sl_init 2
vmxnet3_remove_device 2
b43_nrssi_mem_update 2
ipw_handle_mgmt_packet 2
brcmf_enq_event 2
ifb_cleanup_module 2
efx_ethtool_set_coalesce 2
ath6kl_tgt_stats_event 2
mlx4_en_tx_timeout 2
htc_valid_rx_frame_len 2
stmmac_check_ether_addr 2
smsc911x_tx_get_txstatcount 2
wl1251_acx_tx_power 2
set_flow_ctrl_new 2
_usb_write8_async 2
pasemi_mac_pause_txchan 2
update_ud_gid 2
emac_of_bus_notify 2
niu_init_zcp 2
if_cs_release 2
b43_nphy_rev2_cal_rx_iq 2
vnic_cq_init 2
rt2800pci_clear_entry 2
t3b2_mac_reset 2
ath9k_dfs_debugfs_open 2
rtl_hw_start_8168c_4 2
iwl_get_active_rx_chain_count 2
_rtl92c_fill_h2c_command 2
skge_ioctl 2
_rtl92ce_read_chip_version 2
iwl_rs_rate_init 2
ipw_link_down 2
ks8851_get_link 2
au1000_get_msglevel 2
skge_tx_done 2
ath5k_tx_processq 2
validate_pm_config 2
niu_size_rbr 2
au1000_set_msglevel 2
p54_get_survey 2
iwlagn_rxon_disconn 2
t1_ioctl 2
bmac_init_phy 2
mlx4_cq_completion 2
mlx4_en_set_coalesce 2
pm3386_enable_tx 2
epic_napi_irq_off 2
__ew16flash 2
r6040_get_stats 2
ltq_etop_poll_tx 2
carl9170_set_freq_cal_data 2
atl1_intr_tx 2
rt73usb_config_ps 2
il3945_hw_cancel_deferred_work 2
jme_pci_dma64 2
vortex_init_one 2
ael2020_intr_handler 2
ftgmac100_rxdes_runt 2
ixgb_get_settings 2
veth_take_cap_ack 2
osi_setup 2
rtl8168bb_hw_phy_config 2
cdc_ncm_probe 2
cnic_init_bnx2x_irq 2
emac_mii_phy_probe 2
il4965_ucode_rx_stats_read 2
at91ether_nwayreset 2
b43legacy_wireless_core_attach 2
ath_node_detach 2
ipw_stop_master 2
stir_send 2
decode_txts 2
ican3_init_fast_host_interface 2
wl_inform_ibss 2
hso_get_config_data 2
lance_piozero 2
ixgbe_configure_virtualization 2
baycom_probe 2
sis190_init_phy 2
b44_rx 2
ks8842_alloc_dma_bufs 2
tg3_nvram_write_block_unbuffered 2
bnx2x_set_spio 2
init_realtek_8201_cross 2
sa1100_irda_remove 2
atl1_tx_csum 2
pm3393_enable_port 2
bnad_ioc_timeout 2
ipw2100_wx_get_nick 2
ican3_to_can_frame 2
prism2_ioctl_giwmode 2
ath9k_htc_txstatus 2
driver_state_read 2
esd_usb2_set_mode 2
netxen_nic_set_ringparam 2
bnx2x_is_pcie_pending 2
macvtap_compat_ioctl 2
il4965_dump_fh 2
ixgbe_flowspec_to_flow_type 2
set_nfilters 2
ftgmac100_rxdes_is_udp 2
b43_phy_lcn_load_tx_gain_tab 2
mlx4_QUERY_FUNC_CAP_wrapper 2
ath5k_led_on 2
depca_module_exit 2
igbvf_get_msglevel 2
mlx4_init_xrcd_table 2
rt73usb_reset_tuner 2
b43_wa_boards_g 2
ixgbevf_assign_netdev_ops 2
mwifiex_data_rate_to_index 2
b43_phy_lcn_clear_tx_power_offsets 2
mwifiex_wmm_queue_priorities_tid 2
ftmac100_txdes_set_dma_own 2
brcmf_put_event 2
pcm_get_s_port 2
ar9003_btcoex_bt_stomp 2
wl3501_fw_cap_info 2
cas_check_invariants 2
orinoco_plx_init_one 2
ath6kl_connect_ap_mode_bss 2
ks959_suspend 2
mrvl88x2011_led_blink_rate 2
il3945_store_tx_power 2
l2t_seq_show 2
wl1251_rx_header 2
b43_aphy_op_init 2
